"","Locality","Species","P_A","Phylo.Relatedness","Hyp","Iteration"
"10920","23","t16",0,0.4,"Lottery",NA
"10921","23","t2",0,0.4,"Lottery",NA
"10922","23","t3",0,0.133333333333333,"Lottery",NA
"10923","23","t4",1,2,"Lottery",NA
"10924","23","t5",0,0.933333333333333,"Lottery",NA
"10925","23","t6",0,0.933333333333333,"Lottery",NA
"10926","23","t7",0,0.933333333333333,"Lottery",NA
"10927","23","t8",0,0.933333333333333,"Lottery",NA
"10928","23","t9",1,0.133333333333333,"Lottery",NA
"10929","24","t1",0,0.4,"Lottery",NA
"10930","24","t10",1,0.133333333333333,"Lottery",NA
"10931","24","t11",0,0.4,"Lottery",NA
"10932","24","t12",0,0.4,"Lottery",NA
"10933","24","t13",1,0.933333333333333,"Lottery",NA
"10934","24","t14",0,0.133333333333333,"Lottery",NA
"10935","24","t15",0,0.4,"Lottery",NA
"10936","24","t16",0,0.4,"Lottery",NA
"10937","24","t2",0,0.4,"Lottery",NA
"10938","24","t3",0,0.133333333333333,"Lottery",NA
"10939","24","t4",1,2,"Lottery",NA
"10940","24","t5",0,0.933333333333333,"Lottery",NA
"10941","24","t6",0,0.933333333333333,"Lottery",NA
"10942","24","t7",0,0.933333333333333,"Lottery",NA
"10943","24","t8",0,0.933333333333333,"Lottery",NA
"10944","24","t9",1,0.133333333333333,"Lottery",NA
"10945","25","t1",0,0.4,"Lottery",NA
"10946","25","t10",0,0.133333333333333,"Lottery",NA
"10947","25","t11",0,0.4,"Lottery",NA
"10948","25","t12",0,0.4,"Lottery",NA
"10949","25","t13",1,0.933333333333333,"Lottery",NA
"10950","25","t14",0,0.133333333333333,"Lottery",NA
"10951","25","t15",0,0.4,"Lottery",NA
"10952","25","t16",0,0.4,"Lottery",NA
"10953","25","t2",0,0.4,"Lottery",NA
"10954","25","t3",0,0.133333333333333,"Lottery",NA
"10955","25","t4",1,2,"Lottery",NA
"10956","25","t5",0,0.933333333333333,"Lottery",NA
"10957","25","t6",0,0.933333333333333,"Lottery",NA
"10958","25","t7",0,0.933333333333333,"Lottery",NA
"10959","25","t8",0,0.933333333333333,"Lottery",NA
"10960","25","t9",1,0.933333333333333,"Lottery",NA
"10961","26","t1",0,0.4,"Lottery",NA
"10962","26","t10",0,0.133333333333333,"Lottery",NA
"10963","26","t11",0,0.4,"Lottery",NA
"10964","26","t12",0,0.4,"Lottery",NA
"10965","26","t13",0,0.4,"Lottery",NA
"10966","26","t14",0,0.4,"Lottery",NA
"10967","26","t15",0,0.133333333333333,"Lottery",NA
"10968","26","t16",1,0.933333333333333,"Lottery",NA
"10969","26","t2",0,0.4,"Lottery",NA
"10970","26","t3",0,0.133333333333333,"Lottery",NA
"10971","26","t4",1,2,"Lottery",NA
"10972","26","t5",0,0.933333333333333,"Lottery",NA
"10973","26","t6",0,0.933333333333333,"Lottery",NA
"10974","26","t7",0,0.933333333333333,"Lottery",NA
"10975","26","t8",0,0.933333333333333,"Lottery",NA
"10976","26","t9",1,0.933333333333333,"Lottery",NA
"10977","27","t1",0,0.4,"Lottery",NA
"10978","27","t10",0,0.133333333333333,"Lottery",NA
"10979","27","t11",0,0.4,"Lottery",NA
"10980","27","t12",0,0.4,"Lottery",NA
"10981","27","t13",0,0.4,"Lottery",NA
"10982","27","t14",0,0.4,"Lottery",NA
"10983","27","t15",0,0.133333333333333,"Lottery",NA
"10984","27","t16",1,0.933333333333333,"Lottery",NA
"10985","27","t2",0,0.4,"Lottery",NA
"10986","27","t3",0,0.133333333333333,"Lottery",NA
"10987","27","t4",1,2,"Lottery",NA
"10988","27","t5",0,0.933333333333333,"Lottery",NA
"10989","27","t6",0,0.933333333333333,"Lottery",NA
"10990","27","t7",0,0.933333333333333,"Lottery",NA
"10991","27","t8",0,0.933333333333333,"Lottery",NA
"10992","27","t9",1,0.933333333333333,"Lottery",NA
"10993","28","t1",0,2,"Lottery",NA
"10994","28","t10",0,0.133333333333333,"Lottery",NA
"10995","28","t11",0,0.4,"Lottery",NA
"10996","28","t12",0,0.4,"Lottery",NA
"10997","28","t13",0,0.4,"Lottery",NA
"10998","28","t14",0,0.4,"Lottery",NA
"10999","28","t15",0,0.133333333333333,"Lottery",NA
"11000","28","t16",1,0.933333333333333,"Lottery",NA
"11001","28","t2",0,2,"Lottery",NA
"11002","28","t3",0,2,"Lottery",NA
"11003","28","t4",0,2,"Lottery",NA
"11004","28","t5",0,2,"Lottery",NA
"11005","28","t6",0,2,"Lottery",NA
"11006","28","t7",0,2,"Lottery",NA
"11007","28","t8",0,2,"Lottery",NA
"11008","28","t9",1,0.933333333333333,"Lottery",NA
"11009","29","t1",0,2,"Lottery",NA
"11010","29","t10",0,0.133333333333333,"Lottery",NA
"11011","29","t11",0,0.4,"Lottery",NA
"11012","29","t12",0,0.4,"Lottery",NA
"11013","29","t13",0,0.4,"Lottery",NA
"11014","29","t14",0,0.4,"Lottery",NA
"11015","29","t15",0,0.133333333333333,"Lottery",NA
"11016","29","t16",1,0.933333333333333,"Lottery",NA
"11017","29","t2",0,2,"Lottery",NA
"11018","29","t3",0,2,"Lottery",NA
"11019","29","t4",0,2,"Lottery",NA
"11020","29","t5",0,2,"Lottery",NA
"11021","29","t6",0,2,"Lottery",NA
"11022","29","t7",0,2,"Lottery",NA
"11023","29","t8",0,2,"Lottery",NA
"11024","29","t9",1,0.933333333333333,"Lottery",NA
"11025","3","t1",0,0.4,"Lottery",NA
"11026","3","t10",0,0.133333333333333,"Lottery",NA
"11027","3","t11",0,0.4,"Lottery",NA
"11028","3","t12",0,0.4,"Lottery",NA
"11029","3","t13",0,0.933333333333333,"Lottery",NA
"11030","3","t14",0,0.933333333333333,"Lottery",NA
"11031","3","t15",0,0.933333333333333,"Lottery",NA
"11032","3","t16",0,0.933333333333333,"Lottery",NA
"11033","3","t2",0,0.4,"Lottery",NA
"11034","3","t3",0,0.133333333333333,"Lottery",NA
"11035","3","t4",1,0.933333333333333,"Lottery",NA
"11036","3","t5",0,0.133333333333333,"Lottery",NA
"11037","3","t6",1,0.933333333333333,"Lottery",NA
"11038","3","t7",0,0.4,"Lottery",NA
"11039","3","t8",0,0.4,"Lottery",NA
"11040","3","t9",1,2,"Lottery",NA
"11041","30","t1",0,2,"Lottery",NA
"11042","30","t10",0,0.133333333333333,"Lottery",NA
"11043","30","t11",0,0.4,"Lottery",NA
"11044","30","t12",0,0.4,"Lottery",NA
"11045","30","t13",0,0.4,"Lottery",NA
"11046","30","t14",0,0.4,"Lottery",NA
"11047","30","t15",0,0.133333333333333,"Lottery",NA
"11048","30","t16",1,0.933333333333333,"Lottery",NA
"11049","30","t2",0,2,"Lottery",NA
"11050","30","t3",0,2,"Lottery",NA
"11051","30","t4",0,2,"Lottery",NA
"11052","30","t5",0,2,"Lottery",NA
"11053","30","t6",0,2,"Lottery",NA
"11054","30","t7",0,2,"Lottery",NA
"11055","30","t8",0,2,"Lottery",NA
"11056","30","t9",1,0.933333333333333,"Lottery",NA
"11057","31","t1",0,2,"Lottery",NA
"11058","31","t10",0,0.133333333333333,"Lottery",NA
"11059","31","t11",0,0.133333333333333,"Lottery",NA
"11060","31","t12",1,0.4,"Lottery",NA
"11061","31","t13",0,0.4,"Lottery",NA
"11062","31","t14",0,0.4,"Lottery",NA
"11063","31","t15",0,0.133333333333333,"Lottery",NA
"11064","31","t16",1,0.933333333333333,"Lottery",NA
"11065","31","t2",0,2,"Lottery",NA
"11066","31","t3",0,2,"Lottery",NA
"11067","31","t4",0,2,"Lottery",NA
"11068","31","t5",0,2,"Lottery",NA
"11069","31","t6",0,2,"Lottery",NA
"11070","31","t7",0,2,"Lottery",NA
"11071","31","t8",0,2,"Lottery",NA
"11072","31","t9",1,0.4,"Lottery",NA
"11073","32","t1",0,2,"Lottery",NA
"11074","32","t10",0,0.133333333333333,"Lottery",NA
"11075","32","t11",0,0.133333333333333,"Lottery",NA
"11076","32","t12",1,0.4,"Lottery",NA
"11077","32","t13",0,0.933333333333333,"Lottery",NA
"11078","32","t14",0,0.933333333333333,"Lottery",NA
"11079","32","t15",0,0.933333333333333,"Lottery",NA
"11080","32","t16",0,0.933333333333333,"Lottery",NA
"11081","32","t2",0,2,"Lottery",NA
"11082","32","t3",0,2,"Lottery",NA
"11083","32","t4",0,2,"Lottery",NA
"11084","32","t5",0,2,"Lottery",NA
"11085","32","t6",0,2,"Lottery",NA
"11086","32","t7",0,2,"Lottery",NA
"11087","32","t8",0,2,"Lottery",NA
"11088","32","t9",1,0.4,"Lottery",NA
"11089","33","t1",0,2,"Lottery",NA
"11090","33","t10",0,0.133333333333333,"Lottery",NA
"11091","33","t11",0,0.133333333333333,"Lottery",NA
"11092","33","t12",1,0.4,"Lottery",NA
"11093","33","t13",0,0.933333333333333,"Lottery",NA
"11094","33","t14",0,0.933333333333333,"Lottery",NA
"11095","33","t15",0,0.933333333333333,"Lottery",NA
"11096","33","t16",0,0.933333333333333,"Lottery",NA
"11097","33","t2",0,2,"Lottery",NA
"11098","33","t3",0,2,"Lottery",NA
"11099","33","t4",0,2,"Lottery",NA
"11100","33","t5",0,2,"Lottery",NA
"11101","33","t6",0,2,"Lottery",NA
"11102","33","t7",0,2,"Lottery",NA
"11103","33","t8",0,2,"Lottery",NA
"11104","33","t9",1,0.4,"Lottery",NA
"11105","34","t1",0,0.4,"Lottery",NA
"11106","34","t10",1,0.133333333333333,"Lottery",NA
"11107","34","t11",0,0.4,"Lottery",NA
"11108","34","t12",0,0.4,"Lottery",NA
"11109","34","t13",1,0.933333333333333,"Lottery",NA
"11110","34","t14",0,0.133333333333333,"Lottery",NA
"11111","34","t15",0,0.4,"Lottery",NA
"11112","34","t16",0,0.4,"Lottery",NA
"11113","34","t2",0,0.4,"Lottery",NA
"11114","34","t3",0,0.133333333333333,"Lottery",NA
"11115","34","t4",1,2,"Lottery",NA
"11116","34","t5",0,0.933333333333333,"Lottery",NA
"11117","34","t6",0,0.933333333333333,"Lottery",NA
"11118","34","t7",0,0.933333333333333,"Lottery",NA
"11119","34","t8",0,0.933333333333333,"Lottery",NA
"11120","34","t9",1,0.133333333333333,"Lottery",NA
"11121","35","t1",0,0.4,"Lottery",NA
"11122","35","t10",1,0.133333333333333,"Lottery",NA
"11123","35","t11",0,0.4,"Lottery",NA
"11124","35","t12",0,0.4,"Lottery",NA
"11125","35","t13",1,0.933333333333333,"Lottery",NA
"11126","35","t14",0,0.133333333333333,"Lottery",NA
"11127","35","t15",0,0.4,"Lottery",NA
"11128","35","t16",0,0.4,"Lottery",NA
"11129","35","t2",0,0.4,"Lottery",NA
"11130","35","t3",0,0.133333333333333,"Lottery",NA
"11131","35","t4",1,2,"Lottery",NA
"11132","35","t5",0,0.933333333333333,"Lottery",NA
"11133","35","t6",0,0.933333333333333,"Lottery",NA
"11134","35","t7",0,0.933333333333333,"Lottery",NA
"11135","35","t8",0,0.933333333333333,"Lottery",NA
"11136","35","t9",1,0.133333333333333,"Lottery",NA
"11137","36","t1",0,0.4,"Lottery",NA
"11138","36","t10",1,0.133333333333333,"Lottery",NA
"11139","36","t11",0,0.4,"Lottery",NA
"11140","36","t12",0,0.4,"Lottery",NA
"11141","36","t13",1,0.4,"Lottery",NA
"11142","36","t14",0,0.133333333333333,"Lottery",NA
"11143","36","t15",0,0.133333333333333,"Lottery",NA
"11144","36","t16",1,0.4,"Lottery",NA
"11145","36","t2",0,0.4,"Lottery",NA
"11146","36","t3",0,0.133333333333333,"Lottery",NA
"11147","36","t4",1,2,"Lottery",NA
"11148","36","t5",0,0.933333333333333,"Lottery",NA
"11149","36","t6",0,0.933333333333333,"Lottery",NA
"11150","36","t7",0,0.933333333333333,"Lottery",NA
"11151","36","t8",0,0.933333333333333,"Lottery",NA
"11152","36","t9",1,0.133333333333333,"Lottery",NA
"11153","37","t1",0,0.4,"Lottery",NA
"11154","37","t10",0,0.133333333333333,"Lottery",NA
"11155","37","t11",0,0.4,"Lottery",NA
"11156","37","t12",0,0.4,"Lottery",NA
"11157","37","t13",0,0.4,"Lottery",NA
"11158","37","t14",0,0.4,"Lottery",NA
"11159","37","t15",0,0.133333333333333,"Lottery",NA
"11160","37","t16",1,0.933333333333333,"Lottery",NA
"11161","37","t2",0,0.4,"Lottery",NA
"11162","37","t3",0,0.133333333333333,"Lottery",NA
"11163","37","t4",1,2,"Lottery",NA
"11164","37","t5",0,0.933333333333333,"Lottery",NA
"11165","37","t6",0,0.933333333333333,"Lottery",NA
"11166","37","t7",0,0.933333333333333,"Lottery",NA
"11167","37","t8",0,0.933333333333333,"Lottery",NA
"11168","37","t9",1,0.933333333333333,"Lottery",NA
"11169","38","t1",1,0.4,"Lottery",NA
"11170","38","t10",0,0.133333333333333,"Lottery",NA
"11171","38","t11",0,0.4,"Lottery",NA
"11172","38","t12",0,0.4,"Lottery",NA
"11173","38","t13",0,0.4,"Lottery",NA
"11174","38","t14",0,0.4,"Lottery",NA
"11175","38","t15",0,0.133333333333333,"Lottery",NA
"11176","38","t16",1,0.933333333333333,"Lottery",NA
"11177","38","t2",0,0.133333333333333,"Lottery",NA
"11178","38","t3",0,0.133333333333333,"Lottery",NA
"11179","38","t4",1,0.4,"Lottery",NA
"11180","38","t5",0,0.933333333333333,"Lottery",NA
"11181","38","t6",0,0.933333333333333,"Lottery",NA
"11182","38","t7",0,0.933333333333333,"Lottery",NA
"11183","38","t8",0,0.933333333333333,"Lottery",NA
"11184","38","t9",1,0.933333333333333,"Lottery",NA
"11185","39","t1",1,0.4,"Lottery",NA
"11186","39","t10",0,0.133333333333333,"Lottery",NA
"11187","39","t11",0,0.4,"Lottery",NA
"11188","39","t12",0,0.4,"Lottery",NA
"11189","39","t13",0,0.4,"Lottery",NA
"11190","39","t14",0,0.4,"Lottery",NA
"11191","39","t15",0,0.133333333333333,"Lottery",NA
"11192","39","t16",1,0.933333333333333,"Lottery",NA
"11193","39","t2",0,0.133333333333333,"Lottery",NA
"11194","39","t3",0,0.133333333333333,"Lottery",NA
"11195","39","t4",1,0.4,"Lottery",NA
"11196","39","t5",0,0.933333333333333,"Lottery",NA
"11197","39","t6",0,0.933333333333333,"Lottery",NA
"11198","39","t7",0,0.933333333333333,"Lottery",NA
"11199","39","t8",0,0.933333333333333,"Lottery",NA
"11200","39","t9",1,0.933333333333333,"Lottery",NA
"11201","4","t1",0,0.4,"Lottery",NA
"11202","4","t10",0,0.133333333333333,"Lottery",NA
"11203","4","t11",0,0.4,"Lottery",NA
"11204","4","t12",0,0.4,"Lottery",NA
"11205","4","t13",0,0.933333333333333,"Lottery",NA
"11206","4","t14",0,0.933333333333333,"Lottery",NA
"11207","4","t15",0,0.933333333333333,"Lottery",NA
"11208","4","t16",0,0.933333333333333,"Lottery",NA
"11209","4","t2",0,0.4,"Lottery",NA
"11210","4","t3",0,0.133333333333333,"Lottery",NA
"11211","4","t4",1,0.933333333333333,"Lottery",NA
"11212","4","t5",0,0.133333333333333,"Lottery",NA
"11213","4","t6",1,0.933333333333333,"Lottery",NA
"11214","4","t7",0,0.4,"Lottery",NA
"11215","4","t8",0,0.4,"Lottery",NA
"11216","4","t9",1,2,"Lottery",NA
"11217","40","t1",1,2,"Lottery",NA
"11218","40","t10",0,0.133333333333333,"Lottery",NA
"11219","40","t11",0,0.4,"Lottery",NA
"11220","40","t12",0,0.4,"Lottery",NA
"11221","40","t13",0,0.4,"Lottery",NA
"11222","40","t14",0,0.4,"Lottery",NA
"11223","40","t15",0,0.133333333333333,"Lottery",NA
"11224","40","t16",1,0.933333333333333,"Lottery",NA
"11225","40","t2",0,0.133333333333333,"Lottery",NA
"11226","40","t3",0,0.4,"Lottery",NA
"11227","40","t4",0,0.4,"Lottery",NA
"11228","40","t5",0,0.933333333333333,"Lottery",NA
"11229","40","t6",0,0.933333333333333,"Lottery",NA
"11230","40","t7",0,0.933333333333333,"Lottery",NA
"11231","40","t8",0,0.933333333333333,"Lottery",NA
"11232","40","t9",1,0.933333333333333,"Lottery",NA
"11233","41","t1",0,2,"Lottery",NA
"11234","41","t10",0,0.133333333333333,"Lottery",NA
"11235","41","t11",0,0.133333333333333,"Lottery",NA
"11236","41","t12",1,0.4,"Lottery",NA
"11237","41","t13",0,0.4,"Lottery",NA
"11238","41","t14",0,0.4,"Lottery",NA
"11239","41","t15",0,0.133333333333333,"Lottery",NA
"11240","41","t16",1,0.933333333333333,"Lottery",NA
"11241","41","t2",0,2,"Lottery",NA
"11242","41","t3",0,2,"Lottery",NA
"11243","41","t4",0,2,"Lottery",NA
"11244","41","t5",0,2,"Lottery",NA
"11245","41","t6",0,2,"Lottery",NA
"11246","41","t7",0,2,"Lottery",NA
"11247","41","t8",0,2,"Lottery",NA
"11248","41","t9",1,0.4,"Lottery",NA
"11249","42","t1",0,2,"Lottery",NA
"11250","42","t10",0,0.133333333333333,"Lottery",NA
"11251","42","t11",0,0.133333333333333,"Lottery",NA
"11252","42","t12",1,0.4,"Lottery",NA
"11253","42","t13",0,0.4,"Lottery",NA
"11254","42","t14",0,0.4,"Lottery",NA
"11255","42","t15",0,0.133333333333333,"Lottery",NA
"11256","42","t16",1,0.933333333333333,"Lottery",NA
"11257","42","t2",0,2,"Lottery",NA
"11258","42","t3",0,2,"Lottery",NA
"11259","42","t4",0,2,"Lottery",NA
"11260","42","t5",0,2,"Lottery",NA
"11261","42","t6",0,2,"Lottery",NA
"11262","42","t7",0,2,"Lottery",NA
"11263","42","t8",0,2,"Lottery",NA
"11264","42","t9",1,0.4,"Lottery",NA
"11265","43","t1",0,2,"Lottery",NA
"11266","43","t10",0,0.133333333333333,"Lottery",NA
"11267","43","t11",0,0.133333333333333,"Lottery",NA
"11268","43","t12",1,0.4,"Lottery",NA
"11269","43","t13",0,0.4,"Lottery",NA
"11270","43","t14",0,0.4,"Lottery",NA
"11271","43","t15",0,0.133333333333333,"Lottery",NA
"11272","43","t16",1,0.933333333333333,"Lottery",NA
"11273","43","t2",0,2,"Lottery",NA
"11274","43","t3",0,2,"Lottery",NA
"11275","43","t4",0,2,"Lottery",NA
"11276","43","t5",0,2,"Lottery",NA
"11277","43","t6",0,2,"Lottery",NA
"11278","43","t7",0,2,"Lottery",NA
"11279","43","t8",0,2,"Lottery",NA
"11280","43","t9",1,0.4,"Lottery",NA
"11281","45","t1",0,0.4,"Lottery",NA
"11282","45","t10",1,0.933333333333333,"Lottery",NA
"11283","45","t11",0,0.4,"Lottery",NA
"11284","45","t12",0,0.4,"Lottery",NA
"11285","45","t13",1,0.933333333333333,"Lottery",NA
"11286","45","t14",0,0.133333333333333,"Lottery",NA
"11287","45","t15",0,0.4,"Lottery",NA
"11288","45","t16",0,0.4,"Lottery",NA
"11289","45","t2",0,0.4,"Lottery",NA
"11290","45","t3",0,0.133333333333333,"Lottery",NA
"11291","45","t4",1,2,"Lottery",NA
"11292","45","t5",0,0.933333333333333,"Lottery",NA
"11293","45","t6",0,0.933333333333333,"Lottery",NA
"11294","45","t7",0,0.933333333333333,"Lottery",NA
"11295","45","t8",0,0.933333333333333,"Lottery",NA
"11296","45","t9",0,0.133333333333333,"Lottery",NA
"11297","46","t1",0,0.4,"Lottery",NA
"11298","46","t10",1,0.133333333333333,"Lottery",NA
"11299","46","t11",0,0.4,"Lottery",NA
"11300","46","t12",0,0.4,"Lottery",NA
"11301","46","t13",1,0.933333333333333,"Lottery",NA
"11302","46","t14",0,0.133333333333333,"Lottery",NA
"11303","46","t15",0,0.4,"Lottery",NA
"11304","46","t16",0,0.4,"Lottery",NA
"11305","46","t2",0,0.4,"Lottery",NA
"11306","46","t3",0,0.133333333333333,"Lottery",NA
"11307","46","t4",1,2,"Lottery",NA
"11308","46","t5",0,0.933333333333333,"Lottery",NA
"11309","46","t6",0,0.933333333333333,"Lottery",NA
"11310","46","t7",0,0.933333333333333,"Lottery",NA
"11311","46","t8",0,0.933333333333333,"Lottery",NA
"11312","46","t9",1,0.133333333333333,"Lottery",NA
"11313","47","t1",0,0.4,"Lottery",NA
"11314","47","t10",1,0.133333333333333,"Lottery",NA
"11315","47","t11",0,0.4,"Lottery",NA
"11316","47","t12",0,0.4,"Lottery",NA
"11317","47","t13",1,0.4,"Lottery",NA
"11318","47","t14",0,0.133333333333333,"Lottery",NA
"11319","47","t15",0,0.133333333333333,"Lottery",NA
"11320","47","t16",1,0.4,"Lottery",NA
"11321","47","t2",0,0.4,"Lottery",NA
"11322","47","t3",0,0.133333333333333,"Lottery",NA
"11323","47","t4",1,2,"Lottery",NA
"11324","47","t5",0,0.933333333333333,"Lottery",NA
"11325","47","t6",0,0.933333333333333,"Lottery",NA
"11326","47","t7",0,0.933333333333333,"Lottery",NA
"11327","47","t8",0,0.933333333333333,"Lottery",NA
"11328","47","t9",1,0.133333333333333,"Lottery",NA
"11329","48","t1",1,0.4,"Lottery",NA
"11330","48","t10",1,0.133333333333333,"Lottery",NA
"11331","48","t11",0,0.4,"Lottery",NA
"11332","48","t12",0,0.4,"Lottery",NA
"11333","48","t13",0,0.4,"Lottery",NA
"11334","48","t14",0,0.4,"Lottery",NA
"11335","48","t15",0,0.133333333333333,"Lottery",NA
"11336","48","t16",1,0.933333333333333,"Lottery",NA
"11337","48","t2",0,0.133333333333333,"Lottery",NA
"11338","48","t3",0,0.133333333333333,"Lottery",NA
"11339","48","t4",1,0.4,"Lottery",NA
"11340","48","t5",0,0.933333333333333,"Lottery",NA
"11341","48","t6",0,0.933333333333333,"Lottery",NA
"11342","48","t7",0,0.933333333333333,"Lottery",NA
"11343","48","t8",0,0.933333333333333,"Lottery",NA
"11344","48","t9",1,0.133333333333333,"Lottery",NA
"11345","49","t1",1,0.4,"Lottery",NA
"11346","49","t10",0,0.133333333333333,"Lottery",NA
"11347","49","t11",0,0.4,"Lottery",NA
"11348","49","t12",0,0.4,"Lottery",NA
"11349","49","t13",0,0.4,"Lottery",NA
"11350","49","t14",0,0.4,"Lottery",NA
"11351","49","t15",0,0.133333333333333,"Lottery",NA
"11352","49","t16",1,0.933333333333333,"Lottery",NA
"11353","49","t2",0,0.133333333333333,"Lottery",NA
"11354","49","t3",0,0.133333333333333,"Lottery",NA
"11355","49","t4",1,0.4,"Lottery",NA
"11356","49","t5",0,0.933333333333333,"Lottery",NA
"11357","49","t6",0,0.933333333333333,"Lottery",NA
"11358","49","t7",0,0.933333333333333,"Lottery",NA
"11359","49","t8",0,0.933333333333333,"Lottery",NA
"11360","49","t9",1,0.933333333333333,"Lottery",NA
"11361","5","t1",0,0.933333333333333,"Lottery",NA
"11362","5","t10",0,0.133333333333333,"Lottery",NA
"11363","5","t11",0,0.4,"Lottery",NA
"11364","5","t12",0,0.4,"Lottery",NA
"11365","5","t13",0,0.933333333333333,"Lottery",NA
"11366","5","t14",0,0.933333333333333,"Lottery",NA
"11367","5","t15",0,0.933333333333333,"Lottery",NA
"11368","5","t16",0,0.933333333333333,"Lottery",NA
"11369","5","t2",0,0.933333333333333,"Lottery",NA
"11370","5","t3",0,0.933333333333333,"Lottery",NA
"11371","5","t4",0,0.933333333333333,"Lottery",NA
"11372","5","t5",0,0.133333333333333,"Lottery",NA
"11373","5","t6",1,2,"Lottery",NA
"11374","5","t7",0,0.4,"Lottery",NA
"11375","5","t8",0,0.4,"Lottery",NA
"11376","5","t9",1,2,"Lottery",NA
"11377","50","t1",1,2,"Lottery",NA
"11378","50","t10",0,0.133333333333333,"Lottery",NA
"11379","50","t11",0,0.4,"Lottery",NA
"11380","50","t12",0,0.4,"Lottery",NA
"11381","50","t13",0,0.4,"Lottery",NA
"11382","50","t14",0,0.4,"Lottery",NA
"11383","50","t15",0,0.133333333333333,"Lottery",NA
"11384","50","t16",1,0.933333333333333,"Lottery",NA
"11385","50","t2",0,0.133333333333333,"Lottery",NA
"11386","50","t3",0,0.4,"Lottery",NA
"11387","50","t4",0,0.4,"Lottery",NA
"11388","50","t5",0,0.933333333333333,"Lottery",NA
"11389","50","t6",0,0.933333333333333,"Lottery",NA
"11390","50","t7",0,0.933333333333333,"Lottery",NA
"11391","50","t8",0,0.933333333333333,"Lottery",NA
"11392","50","t9",1,0.933333333333333,"Lottery",NA
"11393","51","t1",1,2,"Lottery",NA
"11394","51","t10",0,0.133333333333333,"Lottery",NA
